product_name;group_id;family_id;subfamily_id;segment_id
Jambonneau supérieur 3 tr bq 180 g;891001;941001;1219001;2197001
Jarreton supérieur cuit s/at 320 g;891001;941001;1219001;2201001
Jambon sec sup. s/os s/nitrites 9 mois 5,5 kg;891001;941001;1218001;2189001
Chorizo doux à griller s/at 70 g;891001;941001;1218001;2191001
Chorizo pavé poivre 100 g;891001;941001;1218001;2191001
Poivron flamme cube 10x10 mm sg 10 kg;889001;935001;1155001;1954001
Lardons fumés crus IQF sg 1 kg;889001;935001;1153001;1941001
Vin de Bordeaux HVE rouge 2020 75 cl;886001;928001;1122001;1826001
Vin Bordeaux rouge HVE 2020 75 cl;886001;928001;1122001;1826001
"Vin Bordeaux ""Vieilles vignes de Saint-Léger"" HVE rouge 2021 75 cl";886001;928001;1122001;1826001
"Vin Bordeaux ""Vieilles vignes de Saint-Léger"" HVE rouge 2021 37,5 cl";886001;928001;1122001;1826001
Vin Bordeaux rouge 2020 75 cl;886001;928001;1122001;1826001
Vin Bordeaux supérieur HVE rouge 2020 75 cl;886001;928001;1122001;1826001
"Pommes cubes aux herbes ""Seasoned crispy"" sg 2,5 kg";889001;935001;1155001;1962001
Steak de thon Albacore sg 120/140 g;889001;935001;1157001;1977001
Filet de merlan pané panko MSC sg 140/170 g;889001;935001;1157001;1978001
Baguettine précuite sur sole (x50) sg 140 g;889001;935001;1159001;1992001
Mangue cubes sg 2,5 kg;889001;935001;1160001;1993001
Haricots rouges bt 5/1;885001;917001;1070001;1659001
"Sauce Teriyaki ""Cuisine du Monde"" bt 1 lt";885001;910001;1038001;1587001
"Sauce Sunshine Chili ""Cuisine du Monde"" bt 1 lt";885001;910001;1038001;1587001
"Sauce Sambal Manis ""Cuisine du Monde"" bt 1 lt";885001;910001;1038001;1587001
Appareil pour tarte au citron bt 1 kg;885001;904001;1011001;1528001
Yaourt saveur fraise (x65) gourde 80 g;885001;904001;1009001;1518001
Sauté d'agneau 40/50 g;888001;944001;1244001;2262001
Entrecôte de boeuf 140 g;888001;944001;1242001;2253001
Crème glacée bicolore fantastic fraise bac 2,4 lt;889001;934001;1152001;1938001
Faux filet de boeuf VBF s/v 140/200 g;888001;944001;1242001;2253001
Pavé de boeuf 130 g;888001;944001;1242001;2253001
"Rôti de boeuf ""Race à viande"" s/v 2,5 kg";888001;944001;1242001;2253001
Rôti de porc épaule s/os s/barde 2,5 kg;888001;944001;1245001;2264001
Galette garnie lardon/chèvre (x6) 150 g;891001;943001;1233001;2237001
Crêpes fraîches fourrées chocolat (x20) 62 g;895001;933001;1146001;1919001
Far aux pommes 1,6 kg;895001;933001;1146001;1915001
Sweety amandes caramélisées pointe de sel sachet 110 g;885001;898001;974001;1419001
Curly Donuts goût cacahuète caramélisée sucrée salée (x5) sachet 100 g;885001;898001;974001;1419001
Demi râble de lapin France s/at kg;892001;942001;1225001;2221001
Filet mignon de porc extra tendre mariné 4 poivres s/v kg;888001;944001;1245001;2264001
Saucisson cuit ail PP blanc 850 g;891001;941001;1219001;2193001
Andouille de Guémené 1,5 kg;891001;941001;1219001;2193001
Lassos torsadés cola (x200) tubo 1,2 kg;885001;903001;1007001;1516001
Rillettes de poulet rôti pain 1,2 kg;891001;941001;1220001;2206001
Sauce aux poivres bt 800 g;885001;910001;1037001;1586001
Pesto alla genovese bq 1,1 kg;885001;910001;1038001;1587001
Rôti de porc LPF BBC s/v 3 kg;888001;944001;1245001;2264001
Chipolata PP BN 60 g;891001;941001;1217001;2182001
Boudin noir aux oignons BBC 135 g;891001;941001;1217001;2186001
Boudin blanc BBC 120 g;891001;941001;1217001;2186001
Jambon blanc cuit AC 7,5 kg;891001;941001;1219001;2194001
Chair à saucisse LPF BBC s/at 4 kg;891001;941001;1217001;2182001
Prosecco 75 cl;886001;930001;1127001;1862001
Vin de Corse rosé 2022 75 cl;886001;928001;1123001;1841001
Crépinette de porc (x24) s/v 125 g;891001;941001;1217001;2186001
Saucisse de Toulouse LPF BBC s/at 120 g;891001;941001;1217001;2182001
Pâté de campagne BBC terrine 3 kg;891001;941001;1220001;2202001
Pâté de foie BBC s/v 2,5 kg;891001;941001;1220001;2208001
Rillettes de porc BBC 2 kg;891001;941001;1220001;2206001
Saucisse de Francfort BBC (x15) s/v 50 g;891001;941001;1219001;2192001
Saucisson cuit ail fumé BBC s/v 730 g;891001;941001;1219001;2193001
Saucisse fumée BBC (x4) s/v 110 g;891001;941001;1219001;2195001
Détergent bacyde pour sanitaire PAE bidon 5 lt;890001;946001;1263001;2312001
Essuie-mains plié 2 plis enchevêtré blanc (x20) pq 180 formats;890001;956001;1333001;2726001
"Vin de pays d'Oc ""Argali"" rosé 2022 75 cl";886001;927001;1120001;1821001
Cure dent bois individuel 9 cm bt 1000;890001;949001;1283001;2423001
Vin Cabernet d'Anjou rosé 2022 75 cl;886001;928001;1123001;1838001
Détergent bacyde sanitaire flacon pulvérisateur 750 ml;890001;947001;1271001;2341001
Lotion désinfectante mains bidon 5 lt;890001;946001;1257001;2293001
"Vin Corbières ""Vieilles vignes"" rouge 2020 75 cl";886001;928001;1122001;1831001
Vin Chinon rouge 2021 75 cl;886001;928001;1122001;1829001
"Vin de Bordeaux ""Beaux-parleurs"" blanc 2022 75 cl";886001;928001;1124001;1845001
Tampon éponge vert (x10) 10,8x6,4x2,2 cm;890001;947001;1275001;2366001
Vin Saint-Amour 2021 rouge 75 cl;886001;928001;1122001;1828001
Vin muscat d'Alsace blanc 2021 75 cl;886001;928001;1124001;1850001
"Vin Coteaux du Layon "" vieilles vignes "" blanc 2021 75 cl";886001;928001;1124001;1847001
Lessive tablettes Active Clean (x56) pastilles;890001;946001;1258001;2295001
Désinfectant bacyde sans rinçage flacon pulvérisateur 750 ml;890001;947001;1271001;2341001
Papier hygiénique maxi 2 plis 500 formats (x6) rouleau 380 m;890001;956001;1333001;2725001
Lingettes désinfectantes (x200) (x10) bt;890001;946001;1266001;2324001
Poitrine de porc fumée BBC s/v 2 kg;891001;941001;1217001;2184001
Emincé de porc à mijoter s/v 2,5 kg;888001;944001;1245001;2265001
Vin Bordeaux côte de bourg rouge 2020 75 cl;886001;928001;1122001;1826001
Vin d'Alsace Gewurztraminer blanc 2020 75 cl;886001;928001;1124001;1850001
Vin Fronton rouge 2020 75 cl;886001;928001;1122001;1833001
Prosecco rosé 75 cl;886001;930001;1127001;1862001
Mousse de foie de porc 1,6 kg;891001;941001;1220001;2208001
Mini bun noir aux graines (x120) sg 25 g;889001;935001;1159001;1992001
Mini pita sg 17 g;889001;935001;1159001;1992001
Mini fond de tartelette salée forme cocotte (x180) 3,5 g;885001;898001;978001;1428001
Mini cheeseburger gourmand (2x24) sg 19 g;889001;935001;1153001;1943001
Mini feuilleté saucisse (x140) sg 20 g;889001;935001;1153001;1943001
Cheddar donut sg 1 kg;889001;935001;1153001;1948001
Truffes au chocolat noir et cacaotée 2 kg;885001;902001;999001;1492001
Mini choux pop corn sg env. 18 g;889001;935001;1159001;1988001
Foie gras de canard entier mi-cuit au poivre de timut et cognac 500 g;891001;941001;1221001;2211001
Marbré de volailles 1 kg;891001;941001;1220001;2204001
Pâté en croûte de volaille aux raisins secs tranché 1,54 kg;891001;941001;1220001;2203001
Pâté en croûte pyramide des saveurs 2,1 kg;891001;941001;1220001;2203001
Mortadelle aromatisée à la truffe d'été 2,5 kg;891001;941001;1219001;2193001
Rillettes de tourteau bq 500 g;894001;945001;1256001;2283001
Tourte aux Saint-Jacques 600 g;891001;943001;1233001;2237001
Feuilleté de poisson blanc et saumon fumé sauce beurre citronné sg 70 g;889001;935001;1153001;1948001
Brioche mousse de canard au bloc de foie gras et chutney de pomme confit d'oignon sg 58 g;889001;935001;1153001;1943001
"Yeux ensanglantés ""Halloween"" (x108) bt";885001;904001;1010001;1526001
Barre chocolat fusion (x24) 40 g;885001;902001;998001;1483001
Galette garnie jambon/fromage (x6) 150 g;891001;943001;1233001;2237001
Cake aux fruits 400 g;885001;898001;978001;1427001
Poitrine parée a/os s/v kg;888001;944001;1245001;2264001
Crevettes entières crues d'Argentine 20/30 sg 2 kg;889001;935001;1157001;1972001
Broche de kebab agneau/dinde sg 10 kg;889001;935001;1158001;1982001
Cubes de saumon fumé bq 500 g;894001;945001;1256001;2289001
Pâte aux pistaches bte 1 kg;885001;904001;1010001;1524001
Côte de porc filet BBC LPF 130/140 g;888001;944001;1245001;2264001
Sauté de porc épaule BBC s/v 60/70 g;888001;944001;1245001;2265001
Emincé de porc à mijoter LPF BBC kg;888001;944001;1245001;2265001
Pâté de campagne supérieur 1,8 kg;891001;941001;1220001;2202001
Jambon blanc cuit sup DD (20 tr) BBC bq 1,2 kg;891001;941001;1219001;2196001
Chipolatas de porc BBC 70 g;891001;941001;1217001;2182001
"Vin Côtes de Provence Prestige ""Cuvée du golfe"" rosé 2022 75 cl";886001;928001;1123001;1841001
Vin de pays de l'Hérault rosé 75 cl;886001;927001;1120001;1821001
Vin Cabernet d'Anjou rosé 2022 37,5 cl;886001;928001;1123001;1838001
Vin Mâcon rouge 2021 75 cl;886001;928001;1122001;1827001
Steak haché de boeuf 15% halal (x8) s/at 150 g;888001;944001;1242001;2256001
Cheveux d'ange boeuf halal 15% MG s/at 1,3 kg;888001;944001;1242001;2256001
"Merguez ""spécial sandwich"" halal s/at bq 1,5 kg";891001;941001;1217001;2182001
Merguez de boeuf (x20) halal sg 1 kg;889001;935001;1153001;1941001
Pomme 135/165 kg;893001;938001;1187001;2080001
Steak haché 20% façon bouchère halal VBF (x24) sg 125 g;889001;935001;1156001;1965001
Steak haché pur boeuf 15% (x60) sg 45 g;889001;935001;1156001;1965001
Steak haché pur boeuf 15% (x75) sg 80 g;889001;935001;1156001;1965001
Steak haché pur boeuf (x60) sg 100 g;889001;935001;1156001;1965001
Sauté de veau halal s/v kg;888001;944001;1243001;2259001
Rôti de veau bas carré halal s/v kg;888001;944001;1243001;2258001
Quasi de veau halal s/v kg;888001;944001;1243001;2258001
"Tenders de filet de poulet pané ""Aiguillettes crunchy"" hot & spicy halal sg 1 kg";889001;935001;1156001;1966001
Wings de poulet saveur Tex-Mex sg 1 kg;889001;935001;1156001;1966001
Wings de poulet marinés cuits saveur barbecue sg 1 kg;889001;935001;1156001;1966001
Nuggets de filet de poulet sg 1 kg;889001;935001;1156001;1966001
Broche de poulet pour kebab halal sg 10 kg;889001;935001;1156001;1969001
Broche de poulet/dinde/veau pour kebab halal sg 20 kg;889001;935001;1156001;1969001
Broche de poulet pour kebab halal sg 30 kg;889001;935001;1156001;1969001
Broche kebab dinde/veau halal sg 20 kg;889001;935001;1156001;1968001
Lardons de dinde halal fumés sg 1 kg;889001;935001;1153001;1941001
Lardons de veau halal fumés sg 1 kg;889001;935001;1153001;1941001
Bacon de dinde tranché halal (2x500 g) sg 1 kg;889001;935001;1153001;1941001
Merguez de boeuf halal tranchée sg 1 kg;889001;935001;1153001;1941001
Pepperoni de boeuf tranche halal sg 1 kg;889001;935001;1153001;1941001
"Yakitori ""Brochette de boulettes de poulet cuite"" (x40) sg 40 g";889001;935001;1158001;1983001
Emincé de filet de poulet cuit rôti halal bq 1 kg;891001;941001;1219001;2200001
Escalope viennoise de volaille halal (x8) bq 1 kg;892001;942001;1230001;2231001
Nuggets de volaille halal bq 800 g;892001;942001;1230001;2231001
Saucisses fumées de boeuf halal pour hot dog (x10) bq 750 g;891001;941001;1219001;2192001
Bâtonnet snickers glacé 91 ml;889001;934001;1151001;1935001
Coeur de palmier morceaux bt 3/1;885001;917001;1071001;1672001
Coulis de fruits jaunes sg 500 g;889001;935001;1160001;1994001
Boisson ananas (x12) PET 33 cl;886001;924001;1104001;1780001
Filet de hoki de Patagonie s/p s/a sg 80/500 g;889001;935001;1157001;1977001
Filet de poulet rôti tex-mex tranché bq 1 kg;891001;941001;1219001;2200001
Filet de poulet tex-mex tranché sg bq 1 kg;889001;935001;1158001;1983001
Maïs doux en grain s/vide bt 3/1;885001;917001;1071001;1662001
Mini-parts de tarte au chocolat prédécoupée 16 parts sg 288 g;889001;935001;1159001;1989001
Mini-parts de tarte citron prédecoupée 16 parts sg 275 g;889001;935001;1159001;1989001
Moelleux praliné chocolat sg 60 g;889001;935001;1159001;1990001
Penne au jambon cru et fromage Italien bq 1,5 kg;891001;943001;1232001;2236001
Piperade bt 5/1;885001;920001;1084001;1733001
Petits pois très fins au naturel bt 5/1;885001;917001;1064001;1638001
Purée gourmande 4 saveurs sg 1 kg;889001;935001;1155001;1959001
Saumon fumé Norvège tranché s/peau 1 kg;894001;945001;1256001;2289001
Tarte aux abricots en bande sg 650 g;889001;935001;1159001;1989001
Taboulé de boulgour tomates et concombres bq 1,5 kg;891001;943001;1232001;2236001
Tarte au citron doux meringuée sg 1,05 kg;889001;935001;1159001;1989001
Tomate double concentré 28/30% bt 5/1;885001;910001;1039001;1592001
Tomates séchées marinées bq 1 kg;891001;943001;1231001;2232001
Rocher chocolat au lait 35 g;885001;902001;998001;1489001
Tartare de veau au couteau 3% (x2) s/at 180 g;888001;944001;1242001;2256001
Ail semoule bt 650 g;885001;911001;1041001;1598001
Aiguillette de poulet à la provençale s/at 2,5 kg;891001;943001;1238001;2246001
Assortiment de maki cocktail assiette (x15);894001;945001;1256001;2284001
Tartare de boeuf Aubrac au couteau 3% MG VBF (x2) s/at 180 g;888001;944001;1242001;2256001
Boulette d'Avesnes 26% 150 g;887001;937001;1178001;2056001
Margarine Tartine et cuisson Oméga 3 & 6 demi-sel bq 510 g;887001;936001;1171001;2036001
"Colis bonbons ""Désirade"" 6 bt";885001;903001;1007001;1516001
Duo de clémentines pressées et pommes morceaux avec cuillère 140 g;885001;916001;1058001;1623001
Duo d' oranges sanguines pressées et pommes morceaux avec cuillère 140 g;885001;916001;1058001;1623001
Vin Beaujolais Villages rouge 2013 75 cl;886001;928001;1122001;1828001
Emincé de filet de dindonneau s/v kg;892001;942001;1223001;2216001
Dés d'épaule cuite DD standard 8x10x12 sg 5 kg;889001;935001;1153001;1941001
Estragon feuille 80 g;885001;911001;1041001;1598001
Filet de rouget barbet a/p s/v kg;894001;945001;1252001;2277001
"Crevettes ""gambas"" entières crues 16/25 sg 1 kg";889001;935001;1157001;1972001
Vin Côtes de Provence rosé 75 cl;886001;928001;1123001;1841001
Grana Padano scaglie (copeaux) 500 g;887001;937001;1179001;2061001
"Sauce salade ""Grandes saveurs"" nature flacon souple 980 ml";885001;910001;1040001;1596001
"Bubbles gum ""Lava rocks"" (x200) bt";885001;903001;1005001;1513001
Haut de cuisse de poulet déjointée (x10) s/v 150/80 g;892001;942001;1222001;2213001
"Colis ""Assortis 2015"" 6 bt";885001;903001;1000001;1500001
Bonbon violette (x6) bt 190 g;885001;903001;1004001;1507001
Bout'Os (x250);885001;903001;1007001;1516001
Cornet de glace (x250);885001;903001;1007001;1516001
"Colis bonbons ""Mini hachoir 2015 n°2"" 12 bt";885001;903001;1007001;1516001
Mars barre chocolatée (x32) 50,4 g;885001;902001;998001;1483001
Steak haché (x50) 20% halal sg 4 kg;889001;935001;1156001;1965001
Nutella and go (x60) pot 52 g;885001;898001;977001;1424001
"Colis présentoir 6 broches ""sachets 100 g/120 g 2015"" 6 bt";885001;903001;1000001;1500001
"Colis bonbons ""acrolassos/acrofourrés"" 2015 6 bt";885001;903001;1007001;1516001
Aiguillette de poulet thym/citron s/v 2,5 kg;891001;943001;1238001;2246001
Asperges vertes de provence vrac kg;893001;939001;1202001;2141001
Bams mini sachet 30 g;885001;903001;1007001;1516001
Côte de veau première sg 300/350 g;889001;935001;1156001;1968001
"Boisson lactée ""2 Kcal Fibre"" abricot/pêche (x4) 200 ml";885001;921001;1089001;1744001
"Boisson lactée ""2 Kcal Fibre"" cappuccino (x4) 200 ml";885001;921001;1089001;1744001
"Boisson lactée ""2 Kcal Fibre"" chocolat (x4) 200 ml";885001;921001;1089001;1744001
"Boisson lactée ""2 Kcal Fibre"" citron (x4) 200 ml";885001;921001;1089001;1744001
"Boisson lactée ""2 Kcal Fibre"" neutre (x4) 200 ml";885001;921001;1089001;1744001
"Boisson lactée ""2 Kcal Fibre"" vanille (x4) 200 ml";885001;921001;1089001;1744001
Préparation édulcorée Aspamix ananas poche 1 kg;885001;901001;996001;1473001
Boeuf haché épicé et son riz s/allergène bq 275 g;885001;920001;1084001;1733001
Boeuf pommes de terre haricots verts s/allergène bq 275 g;885001;920001;1084001;1733001
Boisson lactée arôme fraise hyperprotéinée hyperénergétique (x4) 200 ml;887001;936001;1165001;2008001
Biscuit HP chocolat (x4)(x72) sachet 44 g;885001;898001;975001;1421001
Biscuit HP pomme/cannelle (x5)(x72) sachet 37,5 g;885001;898001;975001;1421001
Biscottes croustillantes s/gluten bt;885001;897001;969001;1399001
Biscuit HP orange (x5)(x72) sachet 37,5 g;885001;898001;975001;1421001
Boisson lactée arôme chocolat hyperprotéinée hyperénergétique (x4) 200 ml;887001;936001;1165001;2008001
Boulette de boeuf purée de carotte/pdt s/allergène bq 275 g;885001;920001;1084001;1733001
Boisson lactée arôme vanille hyperprotéinée hyperénergétique (x4) 200 ml;887001;936001;1165001;2008001
Cankao 50% cacao 250 g;885001;900001;989001;1459001
"Crème dessert abricot ""CrèmeLine"" (x30) gourde 100 g";885001;904001;1009001;1518001
"Crème dessert vanille ""CrèmeLine"" (x30) gourde 100 g";885001;904001;1009001;1518001
Dessert gourmand saveur café UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert gourmand saveur chocolat UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert gourmand édulcoré saveur caramel UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert gourmand édulcoré saveur café UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert gourmand édulcoré saveur vanille UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert gourmand saveur fraise biscuitée UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert HP HC saveur caramel UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dessert gourmand saveur vanille UHT (x24) pot 125 g;885001;904001;1009001;1518001
Dinde à l'estragon et quinoa s/allergène bq 275 g;885001;920001;1084001;1733001
Epaimix saveur pomme/poire (x50) dose 100 g;885001;901001;996001;1473001
Epaimix saveur pamplemousse poche 1 kg;885001;901001;996001;1473001
Epaimix saveur pomme/poire poche 1 kg;885001;901001;996001;1473001
Boisson lactée framboise (x4) 200 ml;887001;936001;1165001;2008001
Boisson lactée pêche/orange (x4) 200 ml;887001;936001;1165001;2008001
Boisson lactée chocolat (x4) 200 ml;887001;936001;1165001;2008001
Boisson lactée fraise (x4) 200 ml;887001;936001;1165001;2008001
Boisson lactée vanille (x4) 200 ml;887001;936001;1165001;2008001
Boisson lactée vanille/citron (x4) 200 ml;887001;936001;1165001;2008001
"Crème dessert ""DB crème"" arôme cappuccino (x4) 125 g";885001;904001;1009001;1518001
"Crème dessert ""DB crème"" arôme fraise des bois (x4) 125 g";885001;904001;1009001;1518001
"Crème dessert ""DB crème"" arôme pêche/abricot (x4) 125 g";885001;904001;1009001;1518001
"Crème dessert ""DB crème"" arôme praliné (x4) 125 g";885001;904001;1009001;1518001
